,paper_url,paper_title,paper_arxiv_id,paper_url_abs,paper_url_pdf,repo_url,is_official,mentioned_in_paper,mentioned_in_github,framework,readme_url
1448,https://paperswithcode.com/paper/v3d-video-diffusion-models-are-effective-3d,V3D: Video Diffusion Models are Effective 3D Generators,2403.06738,https://arxiv.org/abs/2403.06738v1,https://arxiv.org/pdf/2403.06738v1.pdf,https://github.com/heheyas/v3d,True,True,True,jax,https://raw.githubusercontent.com/heheyas/v3d/main/readme.md
1449,https://paperswithcode.com/paper/improved-regret-bounds-of-multinomial,Improved Regret Bounds of (Multinomial) Logistic Bandits via Regret-to-Confidence-Set Conversion,2310.18554,https://arxiv.org/abs/2310.18554v3,https://arxiv.org/pdf/2310.18554v3.pdf,https://github.com/nick-jhlee/logistic_bandit,True,True,True,none,https://raw.githubusercontent.com/nick-jhlee/logistic_bandit/master/README.md
1450,https://paperswithcode.com/paper/learning-intra-and-inter-camera-invariance,Learning Intra and Inter-Camera Invariance for Isolated Camera Supervised Person Re-identification,2311.01155,https://arxiv.org/abs/2311.01155v1,https://arxiv.org/pdf/2311.01155v1.pdf,https://github.com/terminator8758/iici,True,True,True,pytorch,https://raw.githubusercontent.com/terminator8758/iici/main/README.md
1451,https://paperswithcode.com/paper/densenets-reloaded-paradigm-shift-beyond,DenseNets Reloaded: Paradigm Shift Beyond ResNets and ViTs,2403.19588,https://arxiv.org/abs/2403.19588v2,https://arxiv.org/pdf/2403.19588v2.pdf,https://github.com/huggingface/pytorch-image-models,True,True,True,pytorch,https://raw.githubusercontent.com/huggingface/pytorch-image-models/main/README.md
1452,https://paperswithcode.com/paper/data-adaptive-tradeoffs-among-multiple-risks,Data-Adaptive Tradeoffs among Multiple Risks in Distribution-Free Prediction,2403.19605,https://arxiv.org/abs/2403.19605v1,https://arxiv.org/pdf/2403.19605v1.pdf,https://github.com/drewtnguyen/risk-tradeoffs-experiments,True,True,True,none,https://raw.githubusercontent.com/drewtnguyen/risk-tradeoffs-experiments/main/README.md
1453,https://paperswithcode.com/paper/geoauxnet-towards-universal-3d-representation,GeoAuxNet: Towards Universal 3D Representation Learning for Multi-sensor Point Clouds,2403.19220,https://arxiv.org/abs/2403.19220v1,https://arxiv.org/pdf/2403.19220v1.pdf,https://github.com/zhangshengjun2019/geoauxnet,True,True,True,pytorch,https://raw.githubusercontent.com/zhangshengjun2019/geoauxnet/main/README.md
1454,https://paperswithcode.com/paper/beyond-limber-efficient-computation-of,Beyond Limber: Efficient computation of angular power spectra for galaxy clustering and weak lensing,1911.11947,https://arxiv.org/abs/1911.11947v1,https://arxiv.org/pdf/1911.11947v1.pdf,https://github.com/xfangcosmo/FFTLog-and-beyond,True,True,True,none,https://raw.githubusercontent.com/xfangcosmo/FFTLog-and-beyond/master/README.md
1455,https://paperswithcode.com/paper/attending-to-graph-transformers,Attending to Graph Transformers,2302.04181,https://arxiv.org/abs/2302.04181v3,https://arxiv.org/pdf/2302.04181v3.pdf,https://github.com/luis-mueller/probing-graph-transformers,True,True,True,pytorch,https://raw.githubusercontent.com/luis-mueller/probing-graph-transformers/main/README.md
1456,https://paperswithcode.com/paper/multi-resolution-active-learning-of-fourier,Multi-Resolution Active Learning of Fourier Neural Operators,2309.16971,https://arxiv.org/abs/2309.16971v4,https://arxiv.org/pdf/2309.16971v4.pdf,https://github.com/shib0li/mra-fno,True,True,True,pytorch,https://raw.githubusercontent.com/shib0li/mra-fno/main/README.md
1457,https://paperswithcode.com/paper/unsolvable-problem-detection-evaluating,Unsolvable Problem Detection: Evaluating Trustworthiness of Vision Language Models,2403.20331,https://arxiv.org/abs/2403.20331v1,https://arxiv.org/pdf/2403.20331v1.pdf,https://github.com/atsumiyai/upd,True,True,True,pytorch,https://raw.githubusercontent.com/atsumiyai/upd/main/README.md
1458,https://paperswithcode.com/paper/leveraging-collection-wide-similarities-for,Leveraging Collection-Wide Similarities for Unsupervised Document Structure Extraction,2402.13906,https://arxiv.org/abs/2402.13906v2,https://arxiv.org/pdf/2402.13906v2.pdf,https://github.com/slab-nlp/doc-structure-parser,True,True,True,none,https://raw.githubusercontent.com/slab-nlp/doc-structure-parser/main/README.md
1459,https://paperswithcode.com/paper/legrad-an-explainability-method-for-vision,LeGrad: An Explainability Method for Vision Transformers via Feature Formation Sensitivity,2404.03214,https://arxiv.org/abs/2404.03214v1,https://arxiv.org/pdf/2404.03214v1.pdf,https://github.com/walbouss/legrad,True,True,True,pytorch,https://raw.githubusercontent.com/walbouss/legrad/main/README.md
1460,https://paperswithcode.com/paper/octopi-object-property-reasoning-with-large,Octopi: Object Property Reasoning with Large Tactile-Language Models,2405.02794,https://arxiv.org/abs/2405.02794v2,https://arxiv.org/pdf/2405.02794v2.pdf,https://github.com/clear-nus/octopi,True,True,True,pytorch,https://raw.githubusercontent.com/clear-nus/octopi/master/README.md
1461,https://paperswithcode.com/paper/to-tell-the-truth-language-of-deception-and,To Tell The Truth: Language of Deception and Language Models,2311.07092,https://arxiv.org/abs/2311.07092v3,https://arxiv.org/pdf/2311.07092v3.pdf,https://github.com/sanchaitahazra/t4text,True,True,True,none,https://raw.githubusercontent.com/sanchaitahazra/t4text/main/README.md
1462,https://paperswithcode.com/paper/ai2apps-a-visual-ide-for-building-llm-based,AI2Apps: A Visual IDE for Building LLM-based AI Agent Applications,2404.04902,https://arxiv.org/abs/2404.04902v1,https://arxiv.org/pdf/2404.04902v1.pdf,https://github.com/avdpro/ai2apps,True,True,True,none,https://raw.githubusercontent.com/avdpro/ai2apps/main/README.md
1463,https://paperswithcode.com/paper/ghostbuster-detecting-text-ghostwritten-by,Ghostbuster: Detecting Text Ghostwritten by Large Language Models,2305.15047,https://arxiv.org/abs/2305.15047v3,https://arxiv.org/pdf/2305.15047v3.pdf,https://github.com/vivek3141/ghostbuster-data,True,True,True,none,https://raw.githubusercontent.com/vivek3141/ghostbuster-data/master/README.md
1464,https://paperswithcode.com/paper/a-law-of-next-token-prediction-in-large,A Law of Next-Token Prediction in Large Language Models,2408.13442,https://arxiv.org/abs/2408.13442v1,https://arxiv.org/pdf/2408.13442v1.pdf,https://github.com/hornhehhf/llm-ell,True,True,True,pytorch,https://raw.githubusercontent.com/hornhehhf/llm-ell/main/README.md
1465,https://paperswithcode.com/paper/to-cool-or-not-to-cool-temperature-network,To Cool or not to Cool? Temperature Network Meets Large Foundation Models via DRO,2404.04575,https://arxiv.org/abs/2404.04575v3,https://arxiv.org/pdf/2404.04575v3.pdf,https://github.com/zhqiu/tempnet,True,True,True,pytorch,https://raw.githubusercontent.com/zhqiu/tempnet/main/README.md
1466,https://paperswithcode.com/paper/cotr-compact-occupancy-transformer-for-vision,COTR: Compact Occupancy TRansformer for Vision-based 3D Occupancy Prediction,2312.01919,https://arxiv.org/abs/2312.01919v2,https://arxiv.org/pdf/2312.01919v2.pdf,https://github.com/notacracker/cotr,True,True,True,pytorch,https://raw.githubusercontent.com/notacracker/cotr/main/README.md
1467,https://paperswithcode.com/paper/vllms-provide-better-context-for-emotion,VLLMs Provide Better Context for Emotion Understanding Through Common Sense Reasoning,2404.07078,https://arxiv.org/abs/2404.07078v1,https://arxiv.org/pdf/2404.07078v1.pdf,https://github.com/nickyfot/emocommonsense,True,True,True,pytorch,https://raw.githubusercontent.com/nickyfot/emocommonsense/master/README.md
1468,https://paperswithcode.com/paper/griffon-g-bridging-vision-language-and-vision,Griffon-G: Bridging Vision-Language and Vision-Centric Tasks via Large Multimodal Models,2410.16163,https://arxiv.org/abs/2410.16163v1,https://arxiv.org/pdf/2410.16163v1.pdf,https://github.com/jefferyzhan/griffon,True,True,True,pytorch,https://raw.githubusercontent.com/jefferyzhan/griffon/main/README.md
1469,https://paperswithcode.com/paper/actionformer-localizing-moments-of-actions,ActionFormer: Localizing Moments of Actions with Transformers,2202.07925,https://arxiv.org/abs/2202.07925v2,https://arxiv.org/pdf/2202.07925v2.pdf,https://github.com/happyharrycn/actionformer_release,True,True,True,pytorch,https://raw.githubusercontent.com/happyharrycn/actionformer_release/main/README.md
1470,https://paperswithcode.com/paper/where-a-strong-backbone-meets-strong-features,Where a Strong Backbone Meets Strong Features -- ActionFormer for Ego4D Moment Queries Challenge,2211.09074,https://arxiv.org/abs/2211.09074v1,https://arxiv.org/pdf/2211.09074v1.pdf,https://github.com/happyharrycn/actionformer_release,True,True,True,pytorch,https://raw.githubusercontent.com/happyharrycn/actionformer_release/main/README.md
1471,https://paperswithcode.com/paper/3d-rotation-and-translation-for-hyperbolic,3D Rotation and Translation for Hyperbolic Knowledge Graph Embedding,2305.13015,https://arxiv.org/abs/2305.13015v2,https://arxiv.org/pdf/2305.13015v2.pdf,https://github.com/yihuazhu111/3h-th,True,True,True,pytorch,https://raw.githubusercontent.com/yihuazhu111/3h-th/main/README.md
1472,https://paperswithcode.com/paper/unetmamba-efficient-unet-like-mamba-for,UNetMamba: An Efficient UNet-Like Mamba for Semantic Segmentation of High-Resolution Remote Sensing Images,2408.11545,https://arxiv.org/abs/2408.11545v3,https://arxiv.org/pdf/2408.11545v3.pdf,https://github.com/enzezhu2001/unetmamba,True,True,True,pytorch,https://raw.githubusercontent.com/enzezhu2001/unetmamba/main/README.md
1473,https://paperswithcode.com/paper/detection-in-crowded-scenes-one-proposal,"Detection in Crowded Scenes: One Proposal, Multiple Predictions",2003.09163,https://arxiv.org/abs/2003.09163v2,https://arxiv.org/pdf/2003.09163v2.pdf,https://github.com/megvii-model/CrowdDetection,True,True,True,pytorch,https://raw.githubusercontent.com/megvii-model/CrowdDetection/master/README.md
1474,https://paperswithcode.com/paper/few-shot-fruit-segmentation-via-transfer,Few-Shot Fruit Segmentation via Transfer Learning,2405.02556,https://arxiv.org/abs/2405.02556v1,https://arxiv.org/pdf/2405.02556v1.pdf,https://github.com/robotic-vision-lab/few-shot-fruit-segmentation-via-transfer-learning,True,True,True,pytorch,https://raw.githubusercontent.com/robotic-vision-lab/few-shot-fruit-segmentation-via-transfer-learning/main/README.md
1475,https://paperswithcode.com/paper/mulan-multimodal-llm-agent-for-progressive,MuLan: Multimodal-LLM Agent for Progressive and Interactive Multi-Object Diffusion,2402.12741,https://arxiv.org/abs/2402.12741v2,https://arxiv.org/pdf/2402.12741v2.pdf,https://github.com/measure-infinity/mulan-code,True,True,True,pytorch,https://raw.githubusercontent.com/measure-infinity/mulan-code/main/README.md
1476,https://paperswithcode.com/paper/do-vision-language-decoders-use-images-and,Do Vision & Language Decoders use Images and Text equally? How Self-consistent are their Explanations?,2404.18624,https://arxiv.org/abs/2404.18624v2,https://arxiv.org/pdf/2404.18624v2.pdf,https://github.com/heidelberg-nlp/cc-shap-vlm,True,True,True,none,https://raw.githubusercontent.com/heidelberg-nlp/cc-shap-vlm/main/README.md
1477,https://paperswithcode.com/paper/sim-gpt-text-similarity-via-gpt-annotated,Sim-GPT: Text Similarity via GPT Annotated Data,2312.05603,https://arxiv.org/abs/2312.05603v2,https://arxiv.org/pdf/2312.05603v2.pdf,https://github.com/shuhewang1998/sim-gpt,True,True,True,pytorch,https://raw.githubusercontent.com/shuhewang1998/sim-gpt/main/README.md
1478,https://paperswithcode.com/paper/narcan-natural-refined-canonical-image-with,NaRCan: Natural Refined Canonical Image with Integration of Diffusion Prior for Video Editing,2406.06523,https://arxiv.org/abs/2406.06523v2,https://arxiv.org/pdf/2406.06523v2.pdf,https://github.com/koi953215/NaRCan,True,True,True,pytorch,https://raw.githubusercontent.com/koi953215/NaRCan/main/README.md
1479,https://paperswithcode.com/paper/motlee-collaborative-multi-object-tracking,MOTLEE: Collaborative Multi-Object Tracking Using Temporal Consistency for Neighboring Robot Frame Alignment,2405.05210,https://arxiv.org/abs/2405.05210v1,https://arxiv.org/pdf/2405.05210v1.pdf,https://github.com/mit-acl/motlee,True,True,True,none,https://raw.githubusercontent.com/mit-acl/motlee/main/README.md
1480,https://paperswithcode.com/paper/wavcraft-audio-editing-and-generation-with,WavCraft: Audio Editing and Generation with Large Language Models,2403.09527,https://arxiv.org/abs/2403.09527v3,https://arxiv.org/pdf/2403.09527v3.pdf,https://github.com/jinhualiang/wavcraft,True,True,True,pytorch,https://raw.githubusercontent.com/jinhualiang/wavcraft/main/README.md
1481,https://paperswithcode.com/paper/growover-how-can-llms-adapt-to-growing-real,GrowOVER: How Can LLMs Adapt to Growing Real-World Knowledge?,2406.05606,https://arxiv.org/abs/2406.05606v1,https://arxiv.org/pdf/2406.05606v1.pdf,https://github.com/dayoon-ko/GrowOVER,True,True,True,pytorch,https://raw.githubusercontent.com/dayoon-ko/GrowOVER/main/README.md
1482,https://paperswithcode.com/paper/unsupervised-outlier-detection-using-random,Unsupervised Outlier Detection using Random Subspace and Subsampling Ensembles of Dirichlet Process Mixtures,2401.00773,https://arxiv.org/abs/2401.00773v3,https://arxiv.org/pdf/2401.00773v3.pdf,https://github.com/juyeon999/oedpm,True,True,True,none,https://raw.githubusercontent.com/juyeon999/oedpm/main/README.md
1483,https://paperswithcode.com/paper/fine-tuning-with-divergent-chains-of-thought,Fine-Tuning with Divergent Chains of Thought Boosts Reasoning Through Self-Correction in Language Models,2407.03181,https://arxiv.org/abs/2407.03181v1,https://arxiv.org/pdf/2407.03181v1.pdf,https://github.com/ukplab/arxiv2024-divergent-cot,True,True,True,pytorch,https://raw.githubusercontent.com/ukplab/arxiv2024-divergent-cot/main/README.md
1484,https://paperswithcode.com/paper/using-deep-learning-to-identify-initial-error,Using Deep Learning to Identify Initial Error Sensitivity for Interpretable ENSO Forecasts,2404.15419,https://arxiv.org/abs/2404.15419v4,https://arxiv.org/pdf/2404.15419v4.pdf,https://github.com/kinyatoride/dlma,True,True,True,pytorch,https://raw.githubusercontent.com/kinyatoride/dlma/main/README.md
1485,https://paperswithcode.com/paper/reward-based-input-construction-for-cross,Reward-based Input Construction for Cross-document Relation Extraction,2405.20649,https://arxiv.org/abs/2405.20649v1,https://arxiv.org/pdf/2405.20649v1.pdf,https://github.com/aailabkaist/reic,True,True,True,pytorch,https://raw.githubusercontent.com/aailabkaist/reic/main/README.md
1486,https://paperswithcode.com/paper/improving-power-spectral-estimation-using,"Improving Power Spectrum Estimation using Multitapering: Efficient asteroseismic analyses for understanding stars, the Milky Way, and beyond",2209.15027,https://arxiv.org/abs/2209.15027v2,https://arxiv.org/pdf/2209.15027v2.pdf,https://github.com/aaryapatil/tapify,True,True,True,none,https://raw.githubusercontent.com/aaryapatil/tapify/main/README.md
1487,https://paperswithcode.com/paper/avida-hil6-a-large-scale-vhh-dataset-produced,AVIDa-hIL6: A Large-Scale VHH Dataset Produced from an Immunized Alpaca for Predicting Antigen-Antibody Interactions,2306.03329,https://arxiv.org/abs/2306.03329v2,https://arxiv.org/pdf/2306.03329v2.pdf,https://github.com/cognano/avida-hil6,True,True,True,pytorch,https://raw.githubusercontent.com/cognano/avida-hil6/main/README.md
1488,https://paperswithcode.com/paper/snpguard-remote-attestation-of-sev-snp-vms,SNPGuard: Remote Attestation of SEV-SNP VMs Using Open Source Tools,2406.01186,https://arxiv.org/abs/2406.01186v1,https://arxiv.org/pdf/2406.01186v1.pdf,https://github.com/snpguard/snp-guard,True,True,True,none,https://raw.githubusercontent.com/snpguard/snp-guard/main/README.md
1489,https://paperswithcode.com/paper/causally-invariant-predictor-with-shift,Which Invariance Should We Transfer? A Causal Minimax Learning Approach,2107.01876,https://arxiv.org/abs/2107.01876v5,https://arxiv.org/pdf/2107.01876v5.pdf,https://github.com/lmz123321/which_invariance,True,True,True,pytorch,https://raw.githubusercontent.com/lmz123321/which_invariance/main/README.md
1490,https://paperswithcode.com/paper/internlm2-5-stepprover-advancing-automated,InternLM2.5-StepProver: Advancing Automated Theorem Proving via Expert Iteration on Large-Scale LEAN Problems,2410.15700,https://arxiv.org/abs/2410.15700v1,https://arxiv.org/pdf/2410.15700v1.pdf,https://github.com/internlm/internlm-math,True,True,True,pytorch,https://raw.githubusercontent.com/internlm/internlm-math/main/README.md
1491,https://paperswithcode.com/paper/demystifying-verbatim-memorization-in-large,Demystifying Verbatim Memorization in Large Language Models,2407.17817,https://arxiv.org/abs/2407.17817v1,https://arxiv.org/pdf/2407.17817v1.pdf,https://github.com/explanare/verbatim-memorization,True,True,True,pytorch,https://raw.githubusercontent.com/explanare/verbatim-memorization/main/README.md
1492,https://paperswithcode.com/paper/generation-of-non-stationary-stochastic,Generation of non-stationary stochastic fields using Generative Adversarial Networks,2205.05469,https://arxiv.org/abs/2205.05469v2,https://arxiv.org/pdf/2205.05469v2.pdf,https://github.com/alhasan-abdellatif/nonstationarygans,True,True,True,pytorch,https://raw.githubusercontent.com/alhasan-abdellatif/nonstationarygans/main/README.md
1493,https://paperswithcode.com/paper/towards-precision-in-appearance-based-gaze,Towards Precision in Appearance-based Gaze Estimation in the Wild,2302.02353,https://arxiv.org/abs/2302.02353v2,https://arxiv.org/pdf/2302.02353v2.pdf,https://github.com/lrdmurthy/parks-gaze,True,True,True,none,https://raw.githubusercontent.com/lrdmurthy/parks-gaze/main/README.md
1494,https://paperswithcode.com/paper/single-model-and-any-modality-for-video,Single-Model and Any-Modality for Video Object Tracking,2311.15851,https://arxiv.org/abs/2311.15851v3,https://arxiv.org/pdf/2311.15851v3.pdf,https://github.com/zongwei97/untrack,True,True,True,pytorch,https://raw.githubusercontent.com/zongwei97/untrack/main/README.md
1495,https://paperswithcode.com/paper/difattack-query-efficient-black-box-attack,DifAttack: Query-Efficient Black-Box Attack via Disentangled Feature Space,2309.14585,https://arxiv.org/abs/2309.14585v3,https://arxiv.org/pdf/2309.14585v3.pdf,https://github.com/csjunjun/difattack,True,True,True,pytorch,https://raw.githubusercontent.com/csjunjun/difattack/main/README.md
1496,https://paperswithcode.com/paper/qcnn-quadrature-convolutional-neural-network,QuadConv: Quadrature-Based Convolutions with Applications to Non-Uniform PDE Data Compression,2211.05151,https://arxiv.org/abs/2211.05151v3,https://arxiv.org/pdf/2211.05151v3.pdf,https://github.com/kvndhrty/quadconv,True,True,True,pytorch,https://raw.githubusercontent.com/kvndhrty/quadconv/main/README.md
1497,https://paperswithcode.com/paper/bertaqa-how-much-do-language-models-know,BertaQA: How Much Do Language Models Know About Local Culture?,2406.07302,https://arxiv.org/abs/2406.07302v1,https://arxiv.org/pdf/2406.07302v1.pdf,https://github.com/juletx/bertaqa,True,True,True,pytorch,https://raw.githubusercontent.com/juletx/bertaqa/main/README.md
1498,https://paperswithcode.com/paper/learning-to-decode-collaboratively-with,Learning to Decode Collaboratively with Multiple Language Models,2403.03870,https://arxiv.org/abs/2403.03870v2,https://arxiv.org/pdf/2403.03870v2.pdf,https://github.com/clinicalml/co-llm,True,True,True,pytorch,https://raw.githubusercontent.com/clinicalml/co-llm/main/README.md
1499,https://paperswithcode.com/paper/recurrent-context-compression-efficiently,Recurrent Context Compression: Efficiently Expanding the Context Window of LLM,2406.06110,https://arxiv.org/abs/2406.06110v1,https://arxiv.org/pdf/2406.06110v1.pdf,https://github.com/WUHU-G/RCC_Transformer,True,True,True,pytorch,https://raw.githubusercontent.com/WUHU-G/RCC_Transformer/main/README.md
1500,https://paperswithcode.com/paper/ctibench-a-benchmark-for-evaluating-llms-in,CTIBench: A Benchmark for Evaluating LLMs in Cyber Threat Intelligence,2406.07599,https://arxiv.org/abs/2406.07599v3,https://arxiv.org/pdf/2406.07599v3.pdf,https://github.com/xashru/cti-bench,True,True,True,none,https://raw.githubusercontent.com/xashru/cti-bench/main/README.md
1501,https://paperswithcode.com/paper/qqq-quality-quattuor-bit-quantization-for,QQQ: Quality Quattuor-Bit Quantization for Large Language Models,2406.09904,https://arxiv.org/abs/2406.09904v2,https://arxiv.org/pdf/2406.09904v2.pdf,https://github.com/HandH1998/QQQ,True,True,True,pytorch,https://raw.githubusercontent.com/HandH1998/QQQ/main/README.md
1502,https://paperswithcode.com/paper/luma-a-benchmark-dataset-for-learning-from,LUMA: A Benchmark Dataset for Learning from Uncertain and Multimodal Data,2406.09864,https://arxiv.org/abs/2406.09864v2,https://arxiv.org/pdf/2406.09864v2.pdf,https://github.com/bezirganyan/luma,True,True,True,pytorch,https://raw.githubusercontent.com/bezirganyan/luma/main/README.md
1503,https://paperswithcode.com/paper/crossfuse-a-novel-cross-attention-mechanism,CrossFuse: A Novel Cross Attention Mechanism based Infrared and Visible Image Fusion Approach,2406.10581,https://arxiv.org/abs/2406.10581v1,https://arxiv.org/pdf/2406.10581v1.pdf,https://github.com/hli1221/crossfuse,True,True,True,pytorch,https://raw.githubusercontent.com/hli1221/crossfuse/main/README.md
1504,https://paperswithcode.com/paper/dynamic-data-mixing-maximizes-instruction,Dynamic Data Mixing Maximizes Instruction Tuning for Mixture-of-Experts,2406.11256,https://arxiv.org/abs/2406.11256v1,https://arxiv.org/pdf/2406.11256v1.pdf,https://github.com/spico197/moe-sft,True,True,True,pytorch,https://raw.githubusercontent.com/spico197/moe-sft/main/README.md
1505,https://paperswithcode.com/paper/understanding-multi-granularity-for-open,Understanding Multi-Granularity for Open-Vocabulary Part Segmentation,2406.11384,https://arxiv.org/abs/2406.11384v2,https://arxiv.org/pdf/2406.11384v2.pdf,https://github.com/kaist-cvml-lab/part-clipseg,True,True,True,pytorch,https://raw.githubusercontent.com/kaist-cvml-lab/part-clipseg/main/README.md
1506,https://paperswithcode.com/paper/higher-order-attention-networks,Topological Deep Learning: Going Beyond Graph Data,2206.00606,https://arxiv.org/abs/2206.00606v3,https://arxiv.org/pdf/2206.00606v3.pdf,https://github.com/pyt-team/toponetx,True,True,True,none,https://raw.githubusercontent.com/pyt-team/toponetx/main/README.md
1507,https://paperswithcode.com/paper/talk-with-human-like-agents-empathetic,Talk With Human-like Agents: Empathetic Dialogue Through Perceptible Acoustic Reception and Reaction,2406.12707,https://arxiv.org/abs/2406.12707v1,https://arxiv.org/pdf/2406.12707v1.pdf,https://github.com/haoqiu-yan/perceptiveagent,True,True,True,pytorch,https://raw.githubusercontent.com/haoqiu-yan/perceptiveagent/main/README.md
1508,https://paperswithcode.com/paper/anomallmy-detecting-anomalous-tokens-in-black,AnomaLLMy -- Detecting anomalous tokens in black-box LLMs through low-confidence single-token predictions,2406.19840,https://arxiv.org/abs/2406.19840v1,https://arxiv.org/pdf/2406.19840v1.pdf,https://github.com/wwa/anomallmy,True,True,True,none,https://raw.githubusercontent.com/wwa/anomallmy/main/README.md
1509,https://paperswithcode.com/paper/self-augmented-preference-optimization-off,Self-Augmented Preference Optimization: Off-Policy Paradigms for Language Model Alignment,2405.20830,https://arxiv.org/abs/2405.20830v1,https://arxiv.org/pdf/2405.20830v1.pdf,https://github.com/yinyueqin/sapo,True,True,True,pytorch,https://raw.githubusercontent.com/yinyueqin/sapo/main/README.md
1510,https://paperswithcode.com/paper/collective-invasion-when-does-domain,Collective Invasion: When does domain curvature matter?,2406.08291,https://arxiv.org/abs/2406.08291v1,https://arxiv.org/pdf/2406.08291v1.pdf,https://github.com/FusionLocus/fisher-kpp-annulus,True,True,True,none,https://raw.githubusercontent.com/FusionLocus/fisher-kpp-annulus/main/README.md
1511,https://paperswithcode.com/paper/revisiting-class-incremental-learning-with,Revisiting Class-Incremental Learning with Pre-Trained Models: Generalizability and Adaptivity are All You Need,2303.07338,https://arxiv.org/abs/2303.07338v2,https://arxiv.org/pdf/2303.07338v2.pdf,https://github.com/zhoudw-zdw/revisitingcil,True,True,True,pytorch,https://raw.githubusercontent.com/zhoudw-zdw/revisitingcil/main/README.md
1512,https://paperswithcode.com/paper/diffusion-based-failure-sampling-for-cyber,Diffusion-Based Failure Sampling for Cyber-Physical Systems,2406.14761,https://arxiv.org/abs/2406.14761v1,https://arxiv.org/pdf/2406.14761v1.pdf,https://github.com/sisl/difs,True,True,True,pytorch,https://raw.githubusercontent.com/sisl/difs/main/README.md
1513,https://paperswithcode.com/paper/neurocut-a-neural-approach-for-robust-graph,NeuroCUT: A Neural Approach for Robust Graph Partitioning,2310.11787,https://arxiv.org/abs/2310.11787v3,https://arxiv.org/pdf/2310.11787v3.pdf,https://github.com/idea-iitd/neurocut,True,True,True,pytorch,https://raw.githubusercontent.com/idea-iitd/neurocut/master/README.md
1514,https://paperswithcode.com/paper/a-unified-framework-for-synthesizing,A Unified Framework for Synthesizing Multisequence Brain MRI via Hybrid Fusion,2406.14954,https://arxiv.org/abs/2406.14954v1,https://arxiv.org/pdf/2406.14954v1.pdf,https://github.com/SSTDV-Project/HF-GAN,True,True,True,pytorch,https://raw.githubusercontent.com/SSTDV-Project/HF-GAN/main/README.md
1515,https://paperswithcode.com/paper/comparative-study-of-multilingual-idioms-and,Comparative Study of Multilingual Idioms and Similes in Large Language Models,2410.16461,https://arxiv.org/abs/2410.16461v1,https://arxiv.org/pdf/2410.16461v1.pdf,https://github.com/namazifard/multilingual-idioms-similes,True,True,True,none,https://raw.githubusercontent.com/namazifard/multilingual-idioms-similes/main/README.md
1516,https://paperswithcode.com/paper/debiasing-text-safety-classifiers-through-a,Debiasing Text Safety Classifiers through a Fairness-Aware Ensemble,2409.13705,https://arxiv.org/abs/2409.13705v2,https://arxiv.org/pdf/2409.13705v2.pdf,https://github.com/google-deepmind/counterfactual_fairness_evaluation_dataset,True,True,True,none,https://raw.githubusercontent.com/google-deepmind/counterfactual_fairness_evaluation_dataset/main/README.md
1517,https://paperswithcode.com/paper/safegen-mitigating-unsafe-content-generation,SafeGen: Mitigating Sexually Explicit Content Generation in Text-to-Image Models,2404.06666,https://arxiv.org/abs/2404.06666v3,https://arxiv.org/pdf/2404.06666v3.pdf,https://github.com/letterligo/text-agnostic-governance,True,True,True,jax,https://raw.githubusercontent.com/letterligo/text-agnostic-governance/main/README.md
1518,https://paperswithcode.com/paper/simple-numerical-x-ray-polarization-models-of,Simple numerical X-ray polarization models of reflecting axially symmetric structures around accreting compact objects,2310.15647,https://arxiv.org/abs/2310.15647v5,https://arxiv.org/pdf/2310.15647v5.pdf,https://github.com/jpodgorny/xsstokes_torus,True,True,True,none,https://raw.githubusercontent.com/jpodgorny/xsstokes_torus/main/README.md
1519,https://paperswithcode.com/paper/congrat-self-supervised-contrastive,ConGraT: Self-Supervised Contrastive Pretraining for Joint Graph and Text Embeddings,2305.14321,https://arxiv.org/abs/2305.14321v2,https://arxiv.org/pdf/2305.14321v2.pdf,https://github.com/wwbrannon/congrat,True,True,True,pytorch,https://raw.githubusercontent.com/wwbrannon/congrat/master/README.md
1520,https://paperswithcode.com/paper/opus-an-integrated-assessment-model-for,OPUS: An Integrated Assessment Model for Satellites and Orbital Debris,2309.10252,https://arxiv.org/abs/2309.10252v1,https://arxiv.org/pdf/2309.10252v1.pdf,https://github.com/akhilrao/opus,True,True,True,none,https://raw.githubusercontent.com/akhilrao/opus/main/README.md
1521,https://paperswithcode.com/paper/use-of-machine-translation-to-obtain-labeled,Data and Representation for Turkish Natural Language Inference,2004.14963,https://arxiv.org/abs/2004.14963v3,https://arxiv.org/pdf/2004.14963v3.pdf,https://github.com/boun-tabi/NLI-TR,True,True,True,none,https://raw.githubusercontent.com/boun-tabi/NLI-TR/master/README.md
1522,https://paperswithcode.com/paper/pixelfade-privacy-preserving-person-re,PixelFade: Privacy-preserving Person Re-identification with Noise-guided Progressive Replacement,2408.05543,https://arxiv.org/abs/2408.05543v1,https://arxiv.org/pdf/2408.05543v1.pdf,https://github.com/isee-laboratory/pixelfade,True,True,True,pytorch,https://raw.githubusercontent.com/isee-laboratory/pixelfade/main/README.md
1523,https://paperswithcode.com/paper/dreamtalk-when-expressive-talking-head,DreamTalk: When Emotional Talking Head Generation Meets Diffusion Probabilistic Models,2312.09767,https://arxiv.org/abs/2312.09767v3,https://arxiv.org/pdf/2312.09767v3.pdf,https://github.com/ali-vilab/dreamtalk,True,True,True,pytorch,https://raw.githubusercontent.com/ali-vilab/dreamtalk/main/README.md
